UniqueID,Product ID,Product Name,Reviews Text,Rating Stars 
235,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",It's fantastic phone as I am the user of Realme X since last 4 years and that was gem for me So now I purchased this 12 pro  and it did not disappoint me It is awesome Only battery is draining fast,5
236,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent mobile of 2024 I am Totally satisfied on Flipkart for electronic gadgets great deal thankyou ,5
237,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good camera quality bro,4
238,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","First of all everything including display,performance ,haptics and battery is very good but there is a Major issue which I saw while using for 15 days ie oper n your eye comfort mode  lock and unlock your phone you will see screen colours switching immediately from warm to eye comfort,I also complaint to realme chat but they said eye comfort mode is not available on lock screen so why you had provided in these mobile, even in my last smartphone ie realme 6  I had never seen such errorEv",4
239,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very Perfect Camera,5
240,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I like it very much ,5
241,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I love this phone realme love you,5
242,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","I liked this phone very much, I want to give it a proper rating according to my used experience Camera : 10/10Battery: 9/10Design: 10/10Performance: 10/10Storage: 10/10",5
243,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera Quality is top notch Camera Quality 9/10Battery is very very good  Battery 9/10Display is also good but it's nothing new Display 8/10Design is fabulous Design 10/10Performance is optimised and balanced  Not for gaming  Performance 9/10,5
244,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome lookSuper in hand feelEasy to gripStylish to showPerfect,4
245,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The camera and optimization of phone performance is awesome but snapdragon processor is always a heating issue  If you have good performance in camera and required storage this is the best phone in 2024 in my opinion,5
246,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",But 5g not working,5
247,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good ,5
248,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Mind blowing performance,4
249,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good ,4
250,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice camera and better display design battery backup must buy,4
251,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good,5
252,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good mobile,5
253,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This is the best phone  Awesome camera,5
254,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Wow Superb Camera and over all future just love it ,5
255,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice ,5
256,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone,5
257,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","i bought this yesterday, its camera is just killer after the update feels good in hand with grip, charging speed is just  wow, but for playing games like bgmi or cod dont buy this phone, but still if you are not a heavy gamers you can go for it, ",4
258,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The price should be a little lower Overall a very good phone,4
259,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just wow  I got this phone 28k only with SBI credit card discountBattery is last up to 8 9 hours with moderate useDisplay awesomeCamera is classyOverall massy  go for it,5
260,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",it is a very beautiful camera,5
261,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I have been using it for the last 10 days  The display and camera are very good Especially camera quality is asome Overall the mobile performance is very good I liked it so much Thanks to Flipkart,5
262,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Processor is weak in this price some time lag ui Camera is best 64Mp periscope is work good and best images provide front camera only provide 1080P 30fps video disappointed for video grapher,5
263,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",In this phone everything is good specially camera but battery performance is not that much satisfactory Periscope camera is also not that much efficientAfter all of that the phone is price worthy,5
264,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Really Extraordinary,5
265,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Camera Quality very Superb and screen qualityLooking awesomeOverall perfect, no any doubtNo heating problem, superfast 5G experience",5
266,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just lovely The best smartphone in this range,5
267,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Pros: Camera checked for lens zoom from 1x to 6x, its really awesome capture without much of a stability issueI purchased it 02 weeks ago onlyPerformance is like eating a piece of cake No lag found Maybe i will revist the review after 6months of usageCons:Battery performance is not that great compared to my old mobile redmi note 9 pro maxI have to charge my mobile every day Battery power should have been targetted for 5500mah or aboveDisplay resolution is good and gaming perf",3
268,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The product is ok I like the design i hate battery backup within half an hour to reduce battery usage overall not good compared to previous realme pro 3,3
269,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Battery is draining fast,5
270,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",After one month use I Face Hanging Problem,5
271,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone,4
272,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nyc prod,4
273,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Few things which I don't satisfy battery drained very fastly while comparing to the other phones,camera quality is v satisfiedsound quality is excellent Overally warth varma warthuuuu",4
274,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fabulous ,4
275,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)", Akash thank Flipkart,4
276,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Review after using for 1 monthPros  1 Excellent Camera with Telescopic lens with 120X Zoom The beauty of capturing the moon is something great2 Design is good and resembles Rolex watch3 Lesser weight Good for those using for longer duration4 Excellent display  5 Faster Touch response 6 Fast charging in 40 minsCons  Major issue found is overheating of the phone Particularly if one is in Teams / Zoom concall  Due to overheating ,the plastic scratch guard which ca",4
277,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This Phone is amazing like a iPhone full Paisa wasool ,4
278,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Overall good,4
279,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good,4
280,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very satisfied with that productit feels like 34k worth it,4
281,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I used mobile for 2 days performance is good but battery life after full charge is 1 day usableCamera quality is very goodFast working and smoothYou must go for it in this budget this mobile is superbThank you,4
282,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Smooth performance as expected, camera is good, battery backup modarate drying fast",4
283,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",An awesome mobile from Realme Camera quality is awesome Performance is superb Fast charging is really impressive A must buy,5
284,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice pic,5
285,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The camera quality is above average,Battery backup is average,The display is good,Performance is average",5
286,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",PROS Good camera performance  Good battery lifeGood display Gaming averageCONsBrightness is 950nitsIP65,5
287,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The camera quality is excellent with 120x Zoom function,5
288,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice,5
289,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent mobile camera is very good Perfirmance is also good,5
290,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice performance camera and everything ,5
291,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",As of now performance is so g,5
292,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Phone is very good Design and camera worth the money Battery is ok Fast charging,5
293,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome Performance I clicked This Pic Without Tripod it Really Impressed a Lot,5
294,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Price is little bit high but Overall phone is very goodI used realme phones since 2019{(Realme 2 pro,3 pro,9 pro,10 pro,11 pro)} and now I used realme 12 pro I'm happy to realme  thanks for realme number series",5
295,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good product Nice camara,5
296,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Amazing Design Premium LookBest Performance,5
297,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",All over a good Phone,5
298,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone for good pictures Love it,5
299,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera mast h is price me,5
300,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fully Satisfied with this Device ,5
301,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome ,5
302,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The brand is very trustworthy and i got genuine pice at a very low costI ordered the green one and trust me the colour was amazingAll the colours but specifically green and purple are nice for lookThanks to flipkart,5
303,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome phone … value for money Happy with battery life Awesome camera features… look at the images snapped using the phone… easy to use Just feared about getting scratch at back glass… but using cover helped it…,5
304,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing phone  In love with this phone,5
305,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Wow superb camera phone Very smooth speed and no lag , iphone is the king always Its a beautiful product",5
306,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Camera,5
307,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Go for it,5
308,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome,5
309,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I am very happy with I phone 12Very Nice Product Thanku Flipkart,5
310,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super,5
311,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera quality is just fabulous Interface is very smooth  Good for photography and videography,5
312,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone with good build qualityExcellent Camera,5
313,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice camera ,5
314,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best iPhone till date ,5
315,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This z my frst iphone n … outstanding phone …must buy,5
316,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Classic,5
317,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Upgraded from iPhone 7 plus after using for more then 3yrs Excellent built  box design looks great Night mode clicks look fabulous,5
318,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This is the value for money phone For Flipkart:On time delieveryAlways best serviceFeedback call received after 5 daysApple:One word: SuperbPicture Quality Ultimate,5
319,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Performance is soooo fastEspecially faceid detection is awesome even in darkNo need to carry an dslr this is more than enough attaching puc taken by this,5
320,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent,5
321,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera performance and improvement in battery capacity,5
322,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice,5
323,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Excellent product worth for every penny, writing this review after using 7 days, earlier was using iPhone 6Plus now on iPhone 12 , faster then anything this elseExcellent Picture qualityJust loved it",5
324,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Top class performance  and battery backup too Charges quickly if u are using a 20w charger Night mode is good , HDR mode works flawlessly VFM phone",5
325,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","display is good , processor is awesome",4
326,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Everything is great except the battery life, camera is awesome",4
327,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Guys ,this is just Beast at Every Aspect of Configurations, Full Pack with What You want, Like Best Camera , Best Display, Best Battery for whole Day Use, And Everyone know About Processing Speed",5
328,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera quality…just love it,5
329,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just go for itI purchased 128 gb purple colour The phone is beast,5
330,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone ,5
331,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best ever Mobile Worth every penny Overall a good purchase Processor is superfast Loved it,5
332,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Don't think too much Just go for it If you are a clicker then you are gonna love it Display sound features are as usually excellent,5
333,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love it,5
334,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5
335,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Thanks flipkart i trust you got my device perfectly loved it best phone in it's segment,5
336,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome look,5
337,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent Product ,5
338,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Almost 1month of purshase and i am loving it  Great for photography and videography and trust me the stability of video is awesome  High end performence in Gaming , the only problem is that it heats up a little while playing Bgmi but if u play in a AC room then there's no issue The boxy look of iphone 12 is very good and it gives a premium feel while holding  worth buying  also if you are confused between iph 11 or iph12 then close your eyes and go for iphone 12 ",5
339,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best performance iPhone Loving it ,5
340,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great camera,5
341,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Quality Product,5
342,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent camera and awesome performance,5
343,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I always prefer iPhone because of their camera quality n camera quality of iPhone 12 is top notch,5
344,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Thanx flipkart for value super sale for short time period of 1hour, flipkart might need to work on faster deliveryIphone 12 which i got in best price on flipkart1 Camera performance  superb2 Display  superb3 Interface  Amazing",5
345,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Night picture quality awesome, portrait is real portrait",5
346,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in class,5
347,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very nice Camera,5
348,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Wow,5
349,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera extraordinary and I loved it,5
350,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","I really m glad that i went for i phone in place of all other android devices like the Samsung S series nd one plus  Also , m amazed by the battery life in this i phone  Single charge and its last for a day easily Even the gaming experience was great",5
351,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","This is my first apple product and I am loving it , purchased in BBD sale and it's worth every penny ",5
352,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love to have that mobile Once again back on apple product after iphone 5s Very smooth,5
353,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5
354,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just love it …,5
355,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Mind blowing performance  Just awesome,5
356,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",It is a very good product with amazing featuresLooks great,5
357,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The design is superb I just love it Awesome feeling while in hand,5
358,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","My 1st iPhone ever and I’m loving it Great performance, awesome display, camera is outstanding which comes with heavily priced But worth it White color looks super cool ",5
359,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super,5
360,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Perfect phone , Apple after allGo for it eyes closed if in the budgetCamera best quality, crystal clear photos and super stable videos at 4k 30/60 fps,best slow motion in the phone everPerformance : best then any android (even 1 9 pro )Battery life  last for a day use anyhowSuper smooth software experienceTopnotch security level Very lightweight to hold",5
361,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing looks,5
362,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good,5
363,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Its My First iPhone bought from 1st JobVery Happy This product is a beast in pocket,5
364,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera is good Battery is goodPerformance is also good,5
365,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good phone,5
366,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Delightful phone, the phone is just a peice of art, sleek, eye catchy, super fast and got everything u needbest one available",5
367,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in every department I upgraded on iPhone from Samsung S20plus and after use almost 10 days I realise that it’s my good decision,5
368,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It’s my first iPhone ever and I bought it with my earned money through part time jobs in collegeI am a tech freak so you can trust my views  A14 Bionic is the fastest, most efficient and reliable processor till date The camera focuses so quickly that you can take DSLR quality photos The screen size 61 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real The stereo speakers are so clear even on high volume an",5
369,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Premium product,5
370,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just too good ,5
371,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good Smartphone  Best performance and battery beck up is still impressive with low MAH Sharp camera Camera is wow Without camera setting and knowledge you don’t take batter Photo I Uploaded camera picture in day and night time at same location,5
372,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This was an awesome buy I bought this phone for my father who was upgrading from an iPhone 6 He is very happy with this phone The size is really good He said that it was even more comfortable to hold than the 6 as it had flat sides It is Smaller than most android phones but big enough for anything and everythingThe performance is Stellar You won't notice any lag and it's very fast Ram management is good too And the phone stays at a reasonable temperature even when using Gmaps Th,5
373,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very cool colour I loved it,5
374,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It is my first iphone bought in bbd sale Acc to me it is most value for money compare to others phone, everything is good display,sound,performance,everything except battery which is average acc to me I charged my iphone 12 with 20W charger when my battery comes down to 40 and remove it from charging when it reaches to 80 It takes about 30 min to charge it My battery heath is still 100 acc to me which is goodHere are some samples taken by me in iphone12",5
375,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",just love it,5
376,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Love it,5
377,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best smartphone under 60k,5
378,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This was my second iphone after the xr and i can say there’s a lot of difference in day to day tasks First of all here are some pros• Amazing camera with very good nightmode • Performance is top notch • No heating issue like other phones while performing daily   tasks • The design is very handy and gives a premium feel in hand Now the cons• Battery is sufficient but could be better but it’s ok for a medium user • only one con bro that’s iphone there’s no complaint ,5
379,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great looks and awesome inhand feel,5
380,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","After 7 days use Camera : Excellent Speakers : UnbeatableDisplay : OLED (Unbeatable)Comfort : Good (less weight)I am MI user from last 4 years , shifted from redmi note 5 pro to this Cute BEASTBought it for 51K , blue color 64GB variant(As 128GB was unavailable and i dont need much storage as I am regular backup guy) Happy Diwali in AdvanceNight Mode is too good , A14 Processor (OMG ,speeed of light)",5
381,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice,5
382,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","1 First and foremost  The early delivery of Flipkart  The products arrived two days early as expected 2 Firsttime IOS user  IOS is superfast3 Built Quality  Excellent4 Display  LED  Excellent5 Photos  Wideangle  Excellent,  Portrait  Excellent, Panorama  Excellent6 Video  Slowmotion 1080 to 240fps  Excellent, Video 4k  64 fps7 Inhand feel  Excellent8 As a status symbol  APPLE no wordsI have purchased in an offer so got it at a reasonable rate Overall thank",5
383,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I think it’s price high according to its features bt display quality is too much awsm,4
384,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","This is my 1st Apple product and I must say it's a beast of a device It handle everything in a very smooth ways, it's buttery smooth I'm just loving this device and I must say iphones have something unique in them which everyone must try outI will write my detailed review after using it for 2 months",5
385,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","The phone is amazing, i switched to iphone after 3 years from one plus 6 I am certainly feeling why iphones people buy",5
386,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Overall good phone with super performance,4
